rule_id,rule_string,lambda,D,gamma,population,classification,period
17116,"B05/S23467",0.041917,1.8035,143.1895,5379,aperiodic,
17117,"B05/S023467",0.024299,1.7859,-930.8203,4753,aperiodic,
17118,"B05/S123467",0.006931,1.8014,447.0100,5167,periodic,60
17119,"B05/S0123467",0.015455,1.8001,-229.6060,5083,periodic,84
17120,"B05/S567",-10.000000,1.7642,-1006.9687,5078,aperiodic,
17121,"B05/S0567",0.044052,1.7553,-1243.4641,4680,aperiodic,
17122,"B05/S1567",0.043911,1.7549,-1048.0777,4523,aperiodic,
17123,"B05/S01567",0.014722,1.7326,-60264.6227,3470,periodic,12
17124,"B05/S2567",0.043935,1.7559,-1040.1372,4607,aperiodic,
17125,"B05/S02567",0.026615,1.7149,-11689.1192,3225,periodic,12
17126,"B05/S12567",0.014452,1.7776,-1609.5823,4403,periodic,420
17127,"B05/S012567",0.006931,1.7538,-79757.7283,3852,periodic,6
17128,"B05/S3567",0.044227,1.7821,-135.5324,5247,aperiodic,
17129,"B05/S03567",0.043692,1.7526,-1713.4731,4194,aperiodic,
17130,"B05/S13567",0.043963,1.7784,-307.7217,4780,aperiodic,
17131,"B05/S013567",0.011989,1.7373,-41457.3363,3540,periodic,30
17132,"B05/S23567",0.044258,1.7875,-327.7186,5035,aperiodic,
17133,"B05/S023567",0.022330,1.7565,-2697.4461,4025,periodic,420
17134,"B05/S123567",0.012825,1.7884,-2072.9927,4709,periodic,84
17135,"B05/S0123567",0.003466,1.7719,-29236.6369,4296,periodic,4
17136,"B05/S4567",0.037919,1.9473,975.9594,11889,aperiodic,
17137,"B05/S04567",0.044606,1.8884,1190.4882,8808,aperiodic,
17138,"B05/S14567",0.044758,1.9307,896.8060,10855,aperiodic,
17139,"B05/S014567",0.018188,1.7444,-21980.7936,3655,periodic,60
17140,"B05/S24567",-10.000000,1.9406,4420.8080,11474,periodic,6
17141,"B05/S024567",0.019459,1.7417,-11155.1414,3726,periodic,84
17142,"B05/S124567",0.023317,1.7974,-1663.5103,5029,periodic,60
17143,"B05/S0124567",0.011513,1.7629,-29085.0509,4103,periodic,6
17144,"B05/S34567",0.012425,1.9326,44017.8555,11002,periodic,2
17145,"B05/S034567",0.017483,1.8958,22420.6546,9110,periodic,24
17146,"B05/S134567",0.013195,1.8962,30655.5989,9080,periodic,6
17147,"B05/S0134567",0.012425,1.8175,3425.6316,5785,periodic,4
17148,"B05/S234567",0.018444,1.9229,44846.4850,10440,periodic,6
17149,"B05/S0234567",0.003466,1.8770,31030.2290,8141,periodic,6
17150,"B05/S1234567",0.006931,1.9215,31929.7705,10285,periodic,2
17151,"B05/S01234567",0.010397,1.9054,45186.5141,9365,fixed,1
17152,"B05/S8",0.043915,1.7286,-2807.9671,4393,aperiodic,
17153,"B05/S08",0.043423,1.7199,-2402.7143,3977,aperiodic,
17154,"B05/S18",0.043449,1.7325,-1744.7405,4097,aperiodic,
17155,"B05/S018",0.013195,1.7302,-69352.5683,3423,periodic,12
17156,"B05/S28",0.043687,1.7277,-1863.9593,4117,aperiodic,
17157,"B05/S028",0.026416,1.7132,-12432.4105,3220,periodic,6
17158,"B05/S128",0.011989,1.7788,-7431.9249,4424,periodic,60
17159,"B05/S0128",0.012825,1.7623,-93750.9508,4016,periodic,2
17160,"B05/S38",0.043830,1.7327,-1780.7035,4281,aperiodic,
17161,"B05/S038",0.043442,1.7275,-2705.6656,3724,aperiodic,
17162,"B05/S138",0.043684,1.7573,-1597.3038,4207,aperiodic,
17163,"B05/S0138",0.013195,1.7380,-95646.7484,3539,periodic,6
17164,"B05/S238",0.044006,1.7742,-497.6676,4713,aperiodic,
17165,"B05/S0238",0.020388,1.7468,-29173.4128,3811,periodic,6
17166,"B05/S1238",0.011989,1.7928,-2215.1471,4782,periodic,60
17167,"B05/S01238",0.006931,1.7766,-17623.3334,4403,periodic,12
17168,"B05/S48",0.043812,1.7503,-1592.1304,4711,aperiodic,
17169,"B05/S048",-10.000000,1.7436,-1632.8682,4277,aperiodic,
17170,"B05/S148",0.043680,1.7458,-1435.5684,4177,aperiodic,
17171,"B05/S0148",0.006931,1.7297,-80781.0630,3388,periodic,12
17172,"B05/S248",0.043783,1.7413,-1343.4836,4272,aperiodic,
17173,"B05/S0248",0.022034,1.7301,-23856.4369,3468,periodic,12
17174,"B05/S1248",0.017329,1.7768,-1296.7785,4418,periodic,420
17175,"B05/S01248",0.010397,1.7543,-72176.3445,3883,periodic,2
17176,"B05/S348",0.044102,1.7546,-941.6004,4647,aperiodic,
17177,"B05/S0348",0.042698,1.7453,-2524.7676,3972,aperiodic,
17178,"B05/S1348",0.043532,1.7803,-1269.5359,4604,aperiodic,
17179,"B05/S01348",0.009730,1.7461,-52003.9392,3725,periodic,12
17180,"B05/S2348",0.039767,1.8039,-36.6601,5337,aperiodic,
17181,"B05/S02348",0.024061,1.7806,-5125.1814,4616,periodic,12
17182,"B05/S12348",0.019143,1.7997,695.0000,5092,periodic,24
17183,"B05/S012348",0.008047,1.7941,-2142.2976,4905,periodic,24
17184,"B05/S58",0.044089,1.7488,-1652.9821,4737,aperiodic,
17185,"B05/S058",0.043835,1.7353,-1899.1709,4221,aperiodic,
17186,"B05/S158",0.043604,1.7493,-1253.7478,4364,aperiodic,
17187,"B05/S0158",0.013863,1.7285,-26301.1639,3377,periodic,60
17188,"B05/S258",0.043589,1.7357,-1611.5905,4224,aperiodic,
17189,"B05/S0258",0.028810,1.7177,-9862.1276,3261,periodic,12
17190,"B05/S1258",0.009730,1.7768,-1323.8853,4395,aperiodic,
17191,"B05/S01258",0.008047,1.7556,-57099.1015,3881,periodic,12
17192,"B05/S358",0.044116,1.7586,-862.0281,4704,aperiodic,
17193,"B05/S0358",0.043306,1.7353,-2488.9701,3832,aperiodic,
17194,"B05/S1358",0.043811,1.7668,-793.5129,4456,aperiodic,
17195,"B05/S01358",0.009730,1.7384,-71502.5413,3543,periodic,2
17196,"B05/S2358",0.044213,1.7847,-302.0616,4943,aperiodic,
17197,"B05/S02358",0.023411,1.7564,-19945.6926,4007,periodic,12
17198,"B05/S12358",0.013863,1.7888,-679.6628,4713,periodic,360
17199,"B05/S012358",0.003466,1.7762,-17154.6867,4399,periodic,12
17200,"B05/S458",0.043999,1.7612,-952.3910,4869,aperiodic,
17201,"B05/S0458",-10.000000,1.7450,-1402.5211,4333,aperiodic,
17202,"B05/S1458",0.043801,1.7516,-1154.7439,4328,aperiodic,
17203,"B05/S01458",0.003466,1.7325,-63121.0057,3451,periodic,12
17204,"B05/S2458",0.044088,1.7654,-613.9081,4744,aperiodic,
17205,"B05/S02458",0.026235,1.7276,-7298.5003,3441,periodic,168
17206,"B05/S12458",0.022094,1.7733,-5555.9718,4361,periodic,60
17207,"B05/S012458",0.003466,1.7526,-74040.1927,3871,periodic,2
17208,"B05/S3458",0.044601,1.8158,1052.8042,6069,aperiodic,
17209,"B05/S03458",0.039958,1.7859,-1670.9994,4843,aperiodic,
17210,"B05/S13458",0.039376,1.8003,-13.1699,5193,aperiodic,
17211,"B05/S013458",0.006931,1.7626,-23925.1491,4127,periodic,4
17212,"B05/S23458",0.032805,1.8361,1411.3203,6465,aperiodic,
17213,"B05/S023458",0.022330,1.8225,3536.1400,5962,periodic,60
17214,"B05/S123458",0.031631,1.8583,2470.4911,7124,periodic,180
17215,"B05/S0123458",0.034298,1.8423,1570.6960,6489,aperiodic,
17216,"B05/S68",0.044153,1.7381,-2296.2243,4679,aperiodic,
17217,"B05/S068",0.043749,1.7597,-1565.1079,4780,aperiodic,
17218,"B05/S168",0.043781,1.7381,-1604.1340,4176,aperiodic,
17219,"B05/S0168",0.012425,1.7279,-75383.4840,3389,periodic,12
17220,"B05/S268",0.043801,1.7381,-1585.9990,4318,aperiodic,
17221,"B05/S0268",0.022213,1.7164,-24868.3241,3243,periodic,12
17222,"B05/S1268",0.015223,1.7778,-1417.7877,4427,aperiodic,
17223,"B05/S01268",0.005493,1.7568,-74699.8857,3917,periodic,6
17224,"B05/S368",0.043892,1.7423,-1568.2533,4456,aperiodic,
17225,"B05/S0368",0.043353,1.7359,-2384.3426,3813,aperiodic,
17226,"B05/S1368",0.043799,1.7555,-1364.7675,4241,aperiodic,
17227,"B05/S01368",0.005493,1.7384,-117096.8930,3542,periodic,2
17228,"B05/S2368",0.044085,1.7829,-159.8205,4872,aperiodic,
17229,"B05/S02368",0.021972,1.7548,-18431.9355,3953,periodic,12
17230,"B05/S12368",0.012425,1.7921,-2440.2773,4779,periodic,60
17231,"B05/S012368",0.000000,1.7748,-15671.6792,4371,periodic,12
17232,"B05/S468",0.044050,1.7491,-1458.4684,4678,aperiodic,
17233,"B05/S0468",0.043895,1.7384,-1667.6794,4193,aperiodic,
17234,"B05/S1468",0.043694,1.7494,-1417.3003,4254,aperiodic,
17235,"B05/S01468",0.012425,1.7317,-71139.1809,3429,periodic,12
17236,"B05/S2468",0.043907,1.7553,-998.6135,4515,aperiodic,
17237,"B05/S02468",0.023592,1.7197,-12821.9752,3318,periodic,60
17238,"B05/S12468",0.014722,1.7778,-2600.0785,4425,periodic,180
17239,"B05/S012468",0.003466,1.7551,-83300.3799,3897,periodic,2
17240,"B05/S3468",0.044325,1.7892,122.8237,5345,aperiodic,
17241,"B05/S03468",-10.000000,1.7599,-1937.1401,4283,aperiodic,
17242,"B05/S13468",0.043980,1.7859,-1000.3625,4768,aperiodic,
17243,"B05/S013468",0.011989,1.7493,-67820.3389,3778,periodic,4
17244,"B05/S23468",0.040971,1.8045,119.2877,5388,aperiodic,
17245,"B05/S023468",0.026365,1.7889,-2115.5619,4805,periodic,60
17246,"B05/S123468",0.024600,1.8026,281.1862,5231,aperiodic,
17247,"B05/S0123468",0.008047,1.8004,-143.0483,5075,periodic,36
17248,"B05/S568",0.044223,1.7615,-1066.3374,5049,aperiodic,
17249,"B05/S0568",0.043989,1.7520,-1252.4690,4609,aperiodic,
17250,"B05/S1568",0.043846,1.7488,-1218.1079,4384,aperiodic,
17251,"B05/S01568",0.011989,1.7364,-30213.3333,3512,periodic,42
17252,"B05/S2568",0.044072,1.7628,-713.6657,4750,aperiodic,
17253,"B05/S02568",0.028452,1.7160,-5666.5151,3242,periodic,228
17254,"B05/S12568",0.020215,1.7750,-1560.9998,4348,periodic,420
17255,"B05/S012568",0.006931,1.7534,-72983.9207,3850,periodic,6
17256,"B05/S3568",0.044310,1.7696,-527.3490,4973,aperiodic,
17257,"B05/S03568",0.043725,1.7478,-1823.7487,4133,aperiodic,
17258,"B05/S13568",0.044069,1.7607,-1026.4259,4349,aperiodic,
17259,"B05/S013568",0.006931,1.7380,-120719.1245,3544,periodic,2
17260,"B05/S23568",0.044310,1.7925,-191.5065,5116,aperiodic,
17261,"B05/S023568",0.023592,1.7547,-11961.5763,3980,periodic,60
17262,"B05/S123568",0.020302,1.7865,-651.7317,4695,periodic,420
17263,"B05/S0123568",0.005493,1.7742,-18404.6867,4351,periodic,12
17264,"B05/S4568",-10.000000,1.7865,-232.3973,5525,aperiodic,
17265,"B05/S04568",0.044180,1.7633,-919.3519,4752,aperiodic,
17266,"B05/S14568",0.044145,1.7650,-626.7902,4684,aperiodic,
17267,"B05/S014568",0.006931,1.7378,-25702.6070,3521,periodic,60
17268,"B05/S24568",0.044458,1.7889,278.6918,5308,aperiodic,
17269,"B05/S024568",0.026156,1.7262,-25425.8097,3423,periodic,12
17270,"B05/S124568",0.022925,1.7765,-2193.2204,4438,periodic,180
17271,"B05/S0124568",0.000000,1.7508,-50102.3296,3826,fixed,1
17272,"B05/S34568",0.021972,1.9097,26284.7798,9595,periodic,6
17273,"B05/S034568",0.019459,1.8715,2880.0182,7864,periodic,408
17274,"B05/S134568",0.025345,1.8721,23793.8682,7907,periodic,6
17275,"B05/S0134568",0.011513,1.8096,-703.9528,5437,periodic,84
17276,"B05/S234568",0.019560,1.9097,27767.4867,9509,periodic,6
17277,"B05/S0234568",0.018568,1.8647,32658.5808,7562,periodic,6
17278,"B05/S1234568",0.021520,1.9077,26811.9782,9394,periodic,2
17279,"B05/S01234568",0.017483,1.8886,28709.4577,8438,periodic,2
17280,"B05/S78",0.043879,1.7256,-2287.2465,4323,aperiodic,
17281,"B05/S078",0.043729,1.7464,-1855.0538,4575,aperiodic,
17282,"B05/S178",0.043586,1.7314,-1765.0023,4061,aperiodic,
17283,"B05/S0178",0.013195,1.7313,-60307.2080,3433,periodic,12
17284,"B05/S278",0.043761,1.7299,-1984.8881,4154,aperiodic,
17285,"B05/S0278",-10.000000,1.7136,-18825.3019,3228,periodic,12
17286,"B05/S1278",0.014452,1.7810,-1355.7714,4468,aperiodic,
17287,"B05/S01278",0.005493,1.7582,0.0000,3922,periodic,2
17288,"B05/S378",0.044007,1.7508,-1647.4351,4665,aperiodic,
17289,"B05/S0378",0.043161,1.7306,-2467.4416,3763,aperiodic,
17290,"B05/S1378",0.043801,1.7583,-1277.7416,4214,aperiodic,
17291,"B05/S01378",0.010986,1.7369,-107355.0941,3519,periodic,2
17292,"B05/S2378",0.044022,1.7757,-518.2804,4730,aperiodic,
17293,"B05/S02378",0.020472,1.7520,-19282.9811,3908,periodic,12
17294,"B05/S12378",0.015890,1.7934,-1150.7574,4800,periodic,120
17295,"B05/S012378",0.009730,1.7780,-6331.6965,4426,periodic,60
17296,"B05/S478",0.043998,1.7470,-1429.4669,4687,aperiodic,
17297,"B05/S0478",-10.000000,1.7349,-1845.0245,4142,aperiodic,
17298,"B05/S1478",0.043743,1.7389,-1450.1886,4075,aperiodic,
17299,"B05/S01478",0.015890,1.7308,-76208.2928,3416,periodic,12
17300,"B05/S2478",0.043986,1.7507,-1098.3464,4403,aperiodic,
17301,"B05/S02478",0.027765,1.7288,-23711.4821,3457,periodic,12
17302,"B05/S12478",0.021587,1.7774,-10310.8906,4408,periodic,12
17303,"B05/S012478",0.005493,1.7545,-98352.1884,3902,periodic,2
17304,"B05/S3478",0.044214,1.7735,-494.3983,5034,aperiodic,
17305,"B05/S03478",0.043591,1.7523,-1980.8678,4138,aperiodic,
17306,"B05/S13478",0.042767,1.7818,-1126.2773,4644,aperiodic,
17307,"B05/S013478",0.013863,1.7465,-67310.4226,3735,periodic,4
17308,"B05/S23478",-10.000000,1.8025,56.4480,5311,aperiodic,
17309,"B05/S023478",0.019251,1.7829,-7555.1501,4655,periodic,6
17310,"B05/S123478",0.000000,1.8015,1199.6049,5145,periodic,132
17311,"B05/S0123478",0.019356,1.7945,319.3210,4916,periodic,12
17312,"B05/S578",0.044066,1.7385,-1499.8977,4540,aperiodic,
17313,"B05/S0578",-10.000000,1.7409,-1572.0616,4322,aperiodic,
17314,"B05/S1578",0.043843,1.7470,-1461.1813,4362,aperiodic,
17315,"B05/S01578",0.010986,1.7297,-80732.6389,3410,periodic,6
17316,"B05/S2578",0.043912,1.7524,-1169.2934,4563,aperiodic,
17317,"B05/S02578",0.021023,1.7139,-14646.9797,3202,periodic,12
17318,"B05/S12578",0.021520,1.7751,-1379.1763,4352,aperiodic,
17319,"B05/S012578",0.006931,1.7542,-51426.3872,3880,periodic,12
17320,"B05/S3578",0.044124,1.7571,-826.4755,4776,aperiodic,
17321,"B05/S03578",0.043297,1.7405,-2466.1951,3876,aperiodic,
17322,"B05/S13578",0.043849,1.7638,-1060.3692,4404,aperiodic,
17323,"B05/S013578",0.012825,1.7383,-69227.8612,3558,periodic,10
17324,"B05/S23578",0.044207,1.7842,-460.6406,4858,aperiodic,
17325,"B05/S023578",0.021587,1.7583,-11810.7815,4039,periodic,36
17326,"B05/S123578",0.019459,1.7860,-2741.3676,4659,periodic,60
17327,"B05/S0123578",0.010397,1.7752,-16327.2242,4369,periodic,12
17328,"B05/S4578",0.044325,1.7707,-692.7080,5135,aperiodic,
17329,"B05/S04578",-10.000000,1.7553,-1142.5225,4529,aperiodic,
17330,"B05/S14578",0.043915,1.7600,-922.0489,4524,aperiodic,
17331,"B05/S014578",0.005493,1.7344,-60420.6042,3478,periodic,12
17332,"B05/S24578",0.044221,1.7748,-376.6332,4958,aperiodic,
17333,"B05/S024578",0.024849,1.7257,-17079.8908,3415,periodic,12
17334,"B05/S124578",0.023174,1.7770,-4529.8089,4426,periodic,60
17335,"B05/S0124578",0.000000,1.7490,-74163.1908,3793,periodic,2
17336,"B05/S34578",0.044832,1.8308,1475.1341,6467,aperiodic,
17337,"B05/S034578",0.040457,1.7950,-1084.3301,5053,aperiodic,
17338,"B05/S134578",0.039312,1.8086,159.6878,5447,periodic,60
17339,"B05/S0134578",0.016094,1.7711,-21289.9651,4328,periodic,12
17340,"B05/S234578",0.036327,1.8678,1774.2505,7593,aperiodic,
17341,"B05/S0234578",0.018444,1.8330,2090.0265,6336,periodic,60
17342,"B05/S1234578",0.038836,1.8912,-554.6078,8394,aperiodic,
17343,"B05/S01234578",0.039019,1.8859,-718.4113,8141,aperiodic,
17344,"B05/S678",-10.000000,1.7614,-2181.1130,5235,aperiodic,
17345,"B05/S0678",0.044053,1.7587,-1338.0633,4839,aperiodic,
17346,"B05/S1678",0.043742,1.7453,-1667.3000,4396,aperiodic,
17347,"B05/S01678",0.014722,1.7329,-73176.7502,3469,periodic,6
17348,"B05/S2678",0.043819,1.7411,-1426.8584,4405,aperiodic,
17349,"B05/S02678",0.025881,1.7119,-11278.7734,3182,periodic,60
17350,"B05/S12678",0.020472,1.7781,-1460.4479,4425,aperiodic,
17351,"B05/S012678",0.006931,1.7560,-81738.4548,3907,periodic,6
17352,"B05/S3678",-10.000000,1.7499,-1202.6491,4615,aperiodic,
17353,"B05/S03678",0.043385,1.7384,-2169.5918,3942,aperiodic,
17354,"B05/S13678",0.043710,1.7628,-1181.7708,4349,aperiodic,
17355,"B05/S013678",0.005493,1.7356,-104483.2084,3504,periodic,6
17356,"B05/S23678",0.044111,1.7805,-508.5778,4806,aperiodic,
17357,"B05/S023678",0.022663,1.7546,-8821.4872,3954,periodic,84
17358,"B05/S123678",0.000000,1.7871,-1889.8955,4695,periodic,60
17359,"B05/S0123678",0.000000,1.7788,-16387.1312,4450,periodic,12
17360,"B05/S4678",0.044149,1.7727,-919.3989,5238,aperiodic,
17361,"B05/S04678",0.043834,1.7549,-1017.3154,4515,aperiodic,
17362,"B05/S14678",0.043669,1.7523,-1049.8236,4362,aperiodic,
17363,"B05/S014678",0.010397,1.7332,-74549.5041,3456,periodic,12
17364,"B05/S24678",0.044072,1.7586,-650.5837,4637,aperiodic,
17365,"B05/S024678",0.019560,1.7236,-27329.6206,3378,periodic,6
17366,"B05/S124678",0.022609,1.7758,-1389.2584,4388,aperiodic,
17367,"B05/S0124678",0.009730,1.7555,-83448.0153,3910,periodic,2
17368,"B05/S34678",0.044383,1.7892,249.8350,5397,aperiodic,
17369,"B05/S034678",0.043804,1.7579,-1745.4654,4262,aperiodic,
17370,"B05/S134678",0.043821,1.7844,-1088.9372,4702,aperiodic,
17371,"B05/S0134678",0.015890,1.7484,-53403.6515,3770,periodic,4
17372,"B05/S234678",0.041591,1.8059,217.4902,5411,aperiodic,
17373,"B05/S0234678",0.017329,1.7854,-4949.5548,4765,periodic,12
17374,"B05/S1234678",0.021313,1.8034,312.9804,5232,aperiodic,
17375,"B05/S01234678",0.023637,1.7974,112.5261,5007,aperiodic,
17376,"B05/S5678",-10.000000,1.7703,-1233.7602,5307,aperiodic,
17377,"B05/S05678",-10.000000,1.7628,-1201.6011,4934,aperiodic,
17378,"B05/S15678",0.044116,1.7637,-761.0091,4758,aperiodic,
17379,"B05/S015678",-10.000000,1.7330,-10462.9244,3465,periodic,168
17380,"B05/S25678",0.044060,1.7631,-835.8284,4840,aperiodic,
17381,"B05/S025678",0.031781,1.7186,-7911.0640,3277,periodic,12
17382,"B05/S125678",0.022330,1.7738,-1434.0261,4323,aperiodic,
17383,"B05/S0125678",0.003466,1.7494,-126759.7518,3791,periodic,2
17384,"B05/S35678",0.044649,1.7977,169.6644,5727,aperiodic,
17385,"B05/S035678",0.043895,1.7614,-1564.6986,4392,aperiodic,
17386,"B05/S135678",0.044079,1.7733,-676.7545,4709,aperiodic,
17387,"B05/S0135678",-10.000000,1.7372,-59421.7709,3530,periodic,10
17388,"B05/S235678",0.044534,1.8033,365.5984,5497,aperiodic,
17389,"B05/S0235678",-10.000000,1.7597,-9994.7859,4070,periodic,60
17390,"B05/S1235678",0.008959,1.7852,-995.7863,4657,periodic,168
17391,"B05/S01235678",0.003466,1.7736,-21007.2762,4319,periodic,4
17392,"B05/S45678",0.021098,1.9744,-22560.1470,14281,periodic,12
17393,"B05/S045678",0.025766,1.9336,-9156.4720,11422,periodic,84
17394,"B05/S145678",0.028634,1.9291,-7219.6244,11145,periodic,60
17395,"B05/S0145678",0.013540,1.7696,-17140.3286,4298,periodic,60
17396,"B05/S245678",0.022387,1.9594,-14482.9050,13170,periodic,30
17397,"B05/S0245678",0.026287,1.7850,-2305.8433,4856,aperiodic,
17398,"B05/S1245678",0.024636,1.8389,-1057.7695,6531,periodic,12
17399,"B05/S01245678",0.010397,1.7698,-25626.6365,4288,periodic,2
17400,"B05/S345678",0.015890,1.9599,-24128.2158,13115,periodic,2
17401,"B05/S0345678",0.003466,1.9193,-2787.4872,10546,periodic,12
17402,"B05/S1345678",0.017006,1.9141,2584.4138,10211,periodic,6
17403,"B05/S01345678",0.013195,1.8162,-7644.7460,5734,periodic,4
17404,"B05/S2345678",0.015223,1.9461,683.2275,12095,periodic,6
17405,"B05/S02345678",0.011989,1.8912,19789.2819,8919,periodic,2
17406,"B05/S12345678",0.021242,1.9340,4472.5217,11259,periodic,2
17407,"B05/S012345678",0.008047,1.9177,10720.0830,10188,fixed,1
17408,"B15/S",0.043551,1.7195,-1913.1358,3881,aperiodic,
17409,"B15/S0",0.043618,1.7332,-1598.6368,4188,aperiodic,
17410,"B15/S1",0.043823,1.7470,-1228.7235,4300,aperiodic,
17411,"B15/S01",0.043917,1.7564,-853.9460,4561,aperiodic,
17412,"B15/S2",0.043995,1.7638,-708.7169,4519,aperiodic,
17413,"B15/S02",0.044090,1.7767,-152.1830,4804,aperiodic,
17414,"B15/S12",0.044321,1.8068,451.0000,5339,aperiodic,
17415,"B15/S012",0.034749,1.8010,-7849.8096,4697,periodic,4
17416,"B15/S3",0.043810,1.7544,-839.3244,4404,aperiodic,
17417,"B15/S03",0.043893,1.7650,-563.6480,4587,aperiodic,
17418,"B15/S13",0.044278,1.7911,184.4739,5069,aperiodic,
17419,"B15/S013",0.044353,1.8064,395.2058,5348,aperiodic,
17420,"B15/S23",0.044412,1.8050,558.6764,5410,aperiodic,
17421,"B15/S023",0.044533,1.8202,1093.8105,5786,aperiodic,
17422,"B15/S123",0.044850,1.8368,1335.3203,6176,aperiodic,
17423,"B15/S0123",0.031960,1.8142,-2145.9436,5121,periodic,60
17424,"B15/S4",0.043841,1.7349,-1475.4405,4056,aperiodic,
17425,"B15/S04",0.043826,1.7477,-1101.2291,4346,aperiodic,
17426,"B15/S14",0.044127,1.7791,-217.0326,4819,aperiodic,
17427,"B15/S014",0.044197,1.7904,-2.2025,5102,aperiodic,
17428,"B15/S24",0.044137,1.7879,12.8301,5007,aperiodic,
17429,"B15/S024",0.044400,1.7911,109.9674,5074,aperiodic,
17430,"B15/S124",0.044515,1.8156,660.1308,5527,aperiodic,
17431,"B15/S0124",0.034764,1.8002,-2944.4926,4709,periodic,132
17432,"B15/S34",0.044304,1.7947,312.2682,5242,aperiodic,
17433,"B15/S034",0.044395,1.7967,447.7616,5333,aperiodic,
17434,"B15/S134",0.044540,1.8157,934.2025,5720,aperiodic,
17435,"B15/S0134",0.044589,1.8259,1278.8105,5960,aperiodic,
17436,"B15/S234",0.044912,1.8449,1897.6601,6646,aperiodic,
17437,"B15/S0234",0.044888,1.8509,2101.3203,6870,aperiodic,
17438,"B15/S1234",0.044993,1.8631,2447.9804,7191,aperiodic,
17439,"B15/S01234",0.044904,1.8529,1927.4902,6734,aperiodic,
17440,"B15/S5",0.043621,1.7382,-1352.2955,4168,aperiodic,
17441,"B15/S05",0.043721,1.7433,-1125.8810,4284,aperiodic,
17442,"B15/S15",0.043887,1.7661,-514.6041,4625,aperiodic,
17443,"B15/S015",0.044156,1.7770,-351.5228,4844,aperiodic,
17444,"B15/S25",0.044059,1.7713,-396.1993,4632,aperiodic,
17445,"B15/S025",0.044181,1.7794,-210.6927,4831,aperiodic,
17446,"B15/S125",0.044369,1.8111,546.6601,5401,aperiodic,
17447,"B15/S0125",0.033785,1.8010,-5857.5090,4696,periodic,36
17448,"B15/S35",0.043912,1.7652,-526.2619,4608,aperiodic,
17449,"B15/S035",0.044193,1.7760,-270.1958,4814,aperiodic,
17450,"B15/S135",0.044315,1.7983,469.4902,5228,aperiodic,
17451,"B15/S0135",0.044473,1.8096,606.5065,5455,aperiodic,
17452,"B15/S235",0.044664,1.8244,1182.6764,5925,aperiodic,
17453,"B15/S0235",0.044676,1.8295,1313.9804,6049,aperiodic,
17454,"B15/S1235",0.044774,1.8488,1830.1504,6515,aperiodic,
17455,"B15/S01235",0.030774,1.8105,-2580.6624,5024,periodic,84
17456,"B15/S45",0.043836,1.7569,-813.3325,4502,aperiodic,
17457,"B15/S045",0.043995,1.7588,-681.9990,4573,aperiodic,
17458,"B15/S145",0.044273,1.7824,-42.0974,4968,aperiodic,
17459,"B15/S0145",0.044388,1.8000,384.5708,5365,aperiodic,
17460,"B15/S245",0.044490,1.8103,756.0000,5620,aperiodic,
17461,"B15/S0245",0.044621,1.8145,1087.4902,5739,aperiodic,
17462,"B15/S1245",0.044723,1.8316,1220.1862,6069,aperiodic,
17463,"B15/S01245",0.044503,1.8200,-46.1763,5445,aperiodic,
17464,"B15/S345",0.045002,1.8442,2021.1504,6790,aperiodic,
17465,"B15/S0345",0.044967,1.8486,2095.5065,6929,aperiodic,
17466,"B15/S1345",0.045009,1.8636,2930.5065,7393,aperiodic,
17467,"B15/S01345",0.044959,1.8655,2799.9804,7463,aperiodic,
17468,"B15/S2345",0.044998,1.8988,2236.0173,8789,aperiodic,
17469,"B15/S02345",0.044969,1.8984,2148.4744,8755,aperiodic,
17470,"B15/S12345",0.034965,1.9089,-2958.2311,9122,aperiodic,
17471,"B15/S012345",0.034754,1.9107,-2893.1146,9215,aperiodic,
17472,"B15/S6",0.043644,1.7269,-1778.3565,3975,aperiodic,
